voter,Conference,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean
brett-mcmurphy,american,0.0003202597402597424,-0.041923636363636364,0.05325298701298701,-0.09030103896103897,-0.07711038961038962,-0.053308571428571434,-0.09362805194805195,-0.08088363636363637,-0.05633584415584415,-2.8883116883116884,-9.503241558441559
brett-mcmurphy,cusa,-0.10715376344086021,-0.11899569892473118,-0.05710860215053763,-0.07206236559139785,-0.027067741935483867,-0.08404086021505376,-0.08503763440860215,-0.03777204301075269,-0.08671935483870967,-11.075268817204302,-8.579333333333333
chadd-cripe,acc,-0.10280777777777779,-0.08874166666666666,-0.08937333333333333,-0.5572122222222222,-0.5600877777777777,-0.5052083333333334,-0.52103,-0.506055,-0.4895344444444445,-5.4222222222222225,-18.57198888888889
chadd-cripe,sec,-0.11607213622291022,-0.19543839009287925,-0.05331114551083591,-0.5991578947368421,-0.6522656346749226,-0.5427631578947368,-0.577759133126935,-0.6393213622291022,-0.517759133126935,-10.708978328173375,-35.64640247678019
chadd-cripe,mac,0.3792111111111111,0.5889047619047619,0.2389031746031746,-0.3775873015873016,-0.37756666666666666,-0.3360984126984127,-0.3217269841269841,-0.2887444444444444,-0.30574444444444443,14.015873015873016,-14.067301587301587
chadd-cripe,pac-12,-0.09289906832298137,-0.14550372670807454,-0.029182608695652177,-0.2653335403726708,-0.34982857142857143,-0.14517919254658385,-0.2568633540372671,-0.33081397515527955,-0.1459835403726708,-7.068322981366459,-21.845400621118014
chadd-cripe,big-12,0.08546325088339222,0.16987632508833922,0.022639575971731447,-0.1388575971731449,-0.0922374558303887,-0.13691625441696115,-0.13323604240282685,-0.07648586572438162,-0.13814063604240284,7.6855123674911665,-6.953950530035336
chadd-cripe,big-ten,0.015536150234741782,0.08518356807511737,-0.025216901408450704,-0.18084460093896715,-0.1213924882629108,-0.20929577464788732,-0.17417089201877933,-0.11830845070422535,-0.2057192488262911,2.4178403755868545,-20.286704225352114
chadd-cripe,mwc,-0.053521428571428574,-0.030228571428571424,-0.012445238095238096,-0.09018571428571429,-0.08132857142857143,-0.03690714285714286,-0.10656904761904762,-0.08654285714285714,-0.050019047619047616,-0.6190476190476191,-10.263071428571429
chadd-cripe,american,-0.10167720588235293,-0.11813161764705882,-0.06057647058823529,-0.15032058823529412,-0.10702720588235295,-0.145,-0.15554485294117648,-0.11431691176470589,-0.14885220588235293,-3.7205882352941178,-9.738882352941177
chadd-cripe,cusa,0.2123,0.0,0.2123,0.13,0.0,0.13,0.0952,0.0,0.0952,12.0,8.017
charles-davis,acc,-0.09823375,0.011606250000000002,-0.150315,-0.54074625,-0.4933487499999999,-0.5035937500000001,-0.4931375,-0.4065175,-0.49300125,-8.425,-17.9457125
charles-davis,sec,0.10144961832061068,0.11668702290076337,0.1119526717557252,-0.33361526717557255,-0.29813969465648854,-0.31941832061068703,-0.30808320610687023,-0.2765114503816794,-0.29311221374045804,12.458015267175572,-15.100679389312976
charles-davis,mac,0.0696,0.103,0.0398,-0.2633,-0.103,-0.4059,-0.2697,-0.1004,-0.4201,4.0,-30.418
charles-davis,pac-12,-0.14252558139534882,-0.32590542635658915,-0.009458139534883721,-0.3351170542635659,-0.5627728682170543,-0.15384496124031008,-0.3229875968992248,-0.5358976744186047,-0.15507906976744187,-12.13953488372093,-30.45139534883721
charles-davis,big-12,0.004361467889908254,0.034811926605504584,-0.04161743119266055,-0.2076623853211009,-0.13411559633027523,-0.2123697247706422,-0.20853577981651375,-0.12857339449541286,-0.21449633027522935,1.8807339449541285,-14.900477064220183
charles-davis,big-ten,-0.02747313432835821,0.0357820895522388,-0.06651940298507464,-0.12433432835820894,-0.049535820895522394,-0.20723880597014924,-0.1257373134328358,-0.05265820895522388,-0.1947223880597015,-2.1343283582089554,-18.621955223880597
charles-davis,mwc,-0.020300000000000002,0.0,-0.020300000000000002,-0.032,0.0,-0.032,-0.0511,0.0,-0.0511,-1.0,-1.413
charles-davis,american,-0.18582727272727276,-0.1654,-0.0927818181818182,-0.1369,-0.11284545454545453,-0.14082727272727272,-0.15109090909090908,-0.12283636363636363,-0.15024545454545454,-8.272727272727273,-10.932636363636364
charles-davis,cusa,0.1274,0.0,0.1274,0.0998,0.0,0.0998,0.0683,0.0,0.0683,18.0,15.015
chris-murray,acc,0.007214772727272728,0.01132209595959596,0.0035938131313131305,-0.2870969696969697,-0.30143712121212124,-0.25118535353535354,-0.27207891414141416,-0.2827487373737374,-0.24113156565656566,-0.5669191919191919,-16.478319444444445
chris-murray,sec,-0.0029815884476534307,0.00235514440433213,0.014046299638989169,-0.47972193140794217,-0.4772481046931408,-0.4035115523465704,-0.4591129061371841,-0.4523234657039711,-0.3922492779783393,0.733754512635379,-21.11309476534296
chris-murray,mac,0.019000471698113204,0.03947169811320755,-0.0010669811320754732,-0.5600787735849057,-0.5645745283018868,-0.5289905660377359,-0.5292009433962265,-0.5245481132075471,-0.5026297169811321,2.9669811320754715,-23.24620754716981
chris-murray,big-12,-0.004184607104413347,0.03217007534983853,-0.012924650161463939,-0.21618299246501615,-0.180510764262648,-0.182854036598493,-0.20918019375672764,-0.17163089343379978,-0.17697588805166845,1.8127018299246502,-15.4602691065662
chris-murray,pac-12,-0.055449490373725936,-0.08375730464326162,-0.02382321630804077,-0.21690317100792753,-0.23025039637599096,-0.1664889014722537,-0.21133499433748584,-0.22257984144960363,-0.16420203850509626,-5.259343148357871,-21.390320498301243
chris-murray,big-ten,0.042077862595419846,0.05456552162849873,0.03475114503816794,-0.17929592875318068,-0.15623307888040713,-0.15845559796437658,-0.17112239185750636,-0.14410254452926208,-0.15297722646310433,3.1921119592875318,-15.345760814249363
chris-murray,mwc,-0.09319785407725321,-0.05880600858369099,-0.07197038626609441,-0.08856094420600857,-0.05826609442060086,-0.06906480686695278,-0.10113648068669527,-0.0678236051502146,-0.07915321888412016,-10.300429184549357,-10.33762660944206
chris-murray,cusa,-0.08526301369863014,-0.07326164383561644,-0.06741506849315068,-0.09604246575342465,-0.025816438356164383,-0.11936986301369863,-0.09826712328767123,-0.035171232876712324,-0.11839726027397261,-13.493150684931507,-11.351465753424659
chris-murray,american,-0.023412735849056603,-0.047391981132075475,-0.0172,-0.12877429245283017,-0.10078561320754717,-0.12548891509433963,-0.1314186320754717,-0.10496037735849056,-0.12895613207547169,-1.4764150943396226,-10.568014150943396
chuck-mcgill,acc,0.0322103448275862,0.1418655172413793,-0.045813793103448276,-0.3270505747126437,-0.23117011494252873,-0.3733,-0.3090965517241379,-0.20991724137931034,-0.3634425287356322,-3.8505747126436782,-11.64135632183908
chuck-mcgill,pac-12,-0.09597786885245903,-0.0825016393442623,0.0713188524590164,-0.3499172131147541,-0.3918663934426229,-0.08747213114754099,-0.33017459016393447,-0.34874180327868853,-0.08670819672131148,7.704918032786885,-11.588991803278688
chuck-mcgill,sec,-0.01768848920863309,-0.06424964028776978,0.050107913669064745,-0.4330661870503597,-0.48345683453237415,-0.35036187050359713,-0.41194172661870504,-0.4651244604316547,-0.32695107913669064,1.0,-25.00446762589928
chuck-mcgill,mac,-0.2216,0.0131,-0.4041,-0.654,-0.2896,-0.9375,-0.6566,-0.2573,-0.9671,-12.0,-46.447
chuck-mcgill,big-12,-0.11759449541284404,-0.09073853211009175,-0.1284697247706422,-0.28700091743119266,-0.21818348623853212,-0.2887,-0.28709633027522935,-0.20874587155963303,-0.2913697247706422,-16.34862385321101,-27.25243119266055
chuck-mcgill,big-ten,-0.020444230769230767,-0.013736538461538465,-0.012734615384615382,-0.18707884615384618,-0.1565826923076923,-0.2052403846153846,-0.17727884615384618,-0.15395,-0.18857884615384618,-0.8653846153846154,-23.995346153846153
chuck-mcgill,cusa,-0.2167,-0.228,-0.2068,-0.1485,-0.0699,-0.2173,-0.1685,-0.0784,-0.24729999999999996,-60.0,-36.585
chuck-mcgill,mwc,-0.0348,0.0,-0.0348,-0.0457,0.0,-0.0457,-0.0655,0.0,-0.0655,-3.0,-3.413
chuck-mcgill,american,0.025299999999999993,0.05402727272727273,0.18006363636363637,-0.0022818181818181804,0.013236363636363636,0.11856363636363634,-0.0029454545454545415,0.016227272727272726,0.11134545454545455,3.909090909090909,1.3330000000000004
daniel-berk,acc,-0.15953,-0.14803,-0.09665416666666667,-0.55574,-0.5699416666666667,-0.3890991666666667,-0.5182266666666666,-0.5128033333333334,-0.38510666666666665,-8.341666666666667,-15.427858333333335
daniel-berk,mac,0.035753125,0.055515625,0.01816875,-1.0833062500000001,-0.9947468750000001,-0.216803125,-1.0771656250000001,-0.982125,-0.22418749999999998,7.96875,-12.20628125
daniel-berk,big-12,-0.04702865853658537,-0.08632865853658538,-0.03145975609756097,-0.3747109756097561,-0.40732987804878046,-0.1366817073170732,-0.34569146341463414,-0.37245365853658535,-0.1416762195121951,-2.658536585365854,-14.710274390243903
daniel-berk,pac-12,-0.050562499999999996,-0.059204,-0.0309695,-0.2536755,-0.2800925,-0.1365275,-0.24911999999999998,-0.268359,-0.135593,-4.265,-18.567425
daniel-berk,sec,0.17298497652582162,0.1829906103286385,0.08345164319248827,-0.18959436619718312,-0.15748122065727702,-0.16223755868544604,-0.17250093896713614,-0.14164741784037557,-0.15004647887323944,5.572769953051643,-12.38907042253521
daniel-berk,big-ten,-0.03618571428571429,-0.07090952380952381,0.038086666666666665,-0.20262952380952381,-0.2309295238095238,-0.04940285714285714,-0.20538666666666666,-0.23357714285714287,-0.046303809523809525,-0.1523809523809524,-12.473333333333334
daniel-berk,mwc,-0.0329,-0.02559375,-0.00730625,-0.02599375,-0.01400625,-0.0119875,-0.058574999999999995,-0.0383625,-0.020212499999999998,-1.0,-0.9264375
daniel-berk,american,-0.0012818181818181793,0.06223636363636364,-0.06510909090909091,-0.028754545454545456,0.024563636363636364,-0.09633636363636365,-0.026,0.02749090909090909,-0.10140909090909091,3.090909090909091,-0.997
daniel-berk,cusa,0.0147,-0.02,0.0246,0.0283,0.1275,0.0,-0.0012,0.1001,-0.030099999999999995,2.0,5.658
donald-heath,acc,-0.10610714285714286,-0.06734166666666666,-0.12016071428571427,-0.5692309523809523,-0.5695595238095238,-0.5466678571428571,-0.5331535714285713,-0.510095238095238,-0.53865,-2.9285714285714284,-12.68767857142857
donald-heath,mac,-0.0143,-0.05909999999999999,0.0256,-0.3576,-0.2905,-0.4173,-0.365,-0.2907,-0.4311,2.0,-32.418
donald-heath,big-12,-0.12882385321100917,-0.11343211009174313,-0.13508715596330276,-0.3900678899082569,-0.38966788990825685,-0.28993669724770643,-0.38850550458715594,-0.3729091743119266,-0.2987091743119266,-5.440366972477064,-22.763165137614678
donald-heath,sec,0.2109111111111111,0.16857539682539682,0.25843650793650796,-0.2117325396825397,-0.19493888888888888,-0.18909841269841268,-0.18844444444444444,-0.1719531746031746,-0.16827936507936508,12.468253968253968,-17.030150793650794
donald-heath,pac-12,-0.018579508196721314,-0.006705737704918028,-0.04250491803278689,-0.22976639344262295,-0.2230418032786885,-0.23113032786885246,-0.22153032786885243,-0.20781967213114758,-0.22970163934426227,-5.975409836065574,-26.913557377049177
donald-heath,big-ten,0.04332539682539682,-0.031246031746031744,0.12324126984126983,-0.08538412698412698,-0.14427460317460317,-0.028665079365079366,-0.08125079365079366,-0.14663015873015872,-0.018314285714285714,7.365079365079365,-12.907111111111112
donald-heath,mwc,-0.023800000000000005,0.0,-0.023800000000000005,-0.0357,0.0,-0.0357,-0.0546,0.0,-0.0546,-1.0,-1.413
donald-heath,cusa,-0.2463,-0.3548,-0.1498,-0.1657,-0.1844,-0.149,-0.1802,-0.1871,-0.1741,-78.0,-50.585
donald-heath,american,0.13796363636363634,0.13879090909090908,0.13637272727272728,0.10325454545454545,0.0943090909090909,0.09803636363636364,0.10629090909090909,0.09761818181818183,0.09324545454545455,15.909090909090908,11.821181818181817
doug-doughty,acc,-0.12173287671232877,-0.182386301369863,-0.07383287671232877,-0.5342890410958904,-0.5364849315068493,-0.5181486301369863,-0.4972876712328767,-0.4973602739726027,-0.4876123287671233,-8.143835616438356,-20.901657534246574
doug-doughty,sec,0.06449704641350211,0.03388016877637131,0.05315780590717299,-0.2509181434599156,-0.25963248945147677,-0.241373417721519,-0.23744810126582278,-0.24908101265822785,-0.2346632911392405,3.1434599156118144,-17.166240506329114
doug-doughty,mac,-0.006786956521739131,-0.02603043478260869,0.002243478260869566,-0.8291282608695651,-1.1118152173913045,-0.5872065217391305,-0.6936326086956521,-0.9172152173913043,-0.4996978260869565,3.0869565217391304,-23.06158695652174
doug-doughty,pac-12,-0.004869469026548671,-0.020134955752212386,0.022940707964601768,-0.19301283185840706,-0.20987831858407083,-0.12690309734513275,-0.1821579646017699,-0.19076415929203538,-0.1260216814159292,1.5176991150442478,-14.719570796460177
doug-doughty,big-12,0.020400518134715027,0.010488082901554403,0.025077720207253885,-0.2363720207253886,-0.2935093264248705,-0.14732538860103625,-0.22187564766839377,-0.26474715025906737,-0.1421963730569948,3.435233160621762,-15.989668393782383
doug-doughty,big-ten,-0.09441014492753624,-0.05843623188405798,-0.09097173913043478,-0.25128260869565217,-0.22143405797101448,-0.24913985507246375,-0.2490065217391304,-0.22191376811594202,-0.2475434782608696,-9.13768115942029,-25.32246376811594
doug-doughty,mwc,-0.15361052631578948,-0.03945789473684211,-0.11415263157894738,-0.16406842105263156,-0.05693684210526316,-0.10713157894736841,-0.18956315789473682,-0.0709578947368421,-0.11860526315789473,-6.7368421052631575,-7.096000000000001
doug-doughty,american,-0.07125833333333334,-0.12887666666666667,-0.03501833333333334,-0.11412833333333335,-0.10117666666666666,-0.10674,-0.11399333333333334,-0.11725833333333334,-0.10258666666666666,-8.866666666666667,-13.97405
doug-doughty,cusa,-0.0863,-0.1038,-0.0766,-0.0313,0.0388,-0.0702,-0.0462,0.0359,-0.0918,-25.0,-7.585
doug-lesmerises,acc,-0.09405308056872037,-0.11093744075829383,-0.05802037914691943,-0.6370758293838863,-0.5337459715639811,-0.4351421800947867,-0.6012497630331753,-0.5123308056872038,-0.4065293838862559,-6.1753554502369665,-16.324668246445498
doug-lesmerises,big-12,-0.10328278145695362,-0.030561258278145684,0.04401291390728477,-0.45513377483443707,-0.37038377483443713,-0.12378410596026489,-0.4417761589403973,-0.35531490066225163,-0.1141615894039735,4.751655629139073,-9.917920529801325
doug-lesmerises,pac-12,-0.11393666666666667,-0.11973939393939395,-0.09358999999999999,-0.3131548484848485,-0.31662727272727276,-0.2210081818181818,-0.30346454545454543,-0.30017848484848486,-0.21934757575757574,-5.015151515151516,-17.5734
doug-lesmerises,sec,0.06820741626794258,0.0027196172248803814,0.07325765550239234,-0.36906363636363637,-0.33111626794258375,-0.2305397129186603,-0.34952392344497607,-0.31274760765550236,-0.22313803827751194,3.748803827751196,-10.620267942583732
doug-lesmerises,mac,0.20899367088607596,0.4600329113924051,-0.03304683544303797,-0.39904303797468355,-0.1938962025316456,-0.4094240506329114,-0.33503037974683547,-0.11154810126582279,-0.3820949367088608,3.949367088607595,-14.255493670886075
doug-lesmerises,big-ten,-0.12886826568265683,-0.13335867158671585,-0.04314538745387454,-0.2994771217712177,-0.28982804428044284,-0.15915424354243543,-0.29563247232472323,-0.28813062730627303,-0.1584878228782288,-3.4022140221402215,-14.309594095940959
doug-lesmerises,cusa,-0.1574,-0.10795,-0.15965,-0.1013235294117647,-0.0174,-0.12662352941176472,-0.11318529411764706,-0.0131,-0.14353529411764704,-19.0,-15.56070588235294
doug-lesmerises,american,-0.01546868686868687,-0.01724040404040404,-0.01635050505050505,-0.10595959595959596,-0.04337676767676767,-0.09625959595959596,-0.10546767676767677,-0.04903636363636364,-0.09437575757575757,-4.202020202020202,-9.419373737373737
doug-lesmerises,mwc,0.019057142857142856,-0.027551020408163263,0.04660816326530612,-0.048775510204081635,-0.0234,-0.02537551020408163,-0.05919387755102041,-0.03214285714285714,-0.027051020408163262,1.0,-1.9834285714285715
drew-sharp,sec,-0.14418091603053435,-0.2609167938931298,-0.045422900763358774,-0.6417160305343512,-0.7948030534351146,-0.4963435114503817,-0.6110061068702289,-0.7503770992366413,-0.4796625954198473,-15.969465648854962,-41.59846564885496
drew-sharp,acc,0.013597499999999995,0.24138625,-0.10432749999999999,-0.4273175,-0.25110625,-0.4780525,-0.42516875,-0.23895375,-0.4846725,-11.6375,-22.4359625
drew-sharp,mac,0.49276,0.82875,0.424165,0.055215,0.266985,0.011185,0.056235,0.31365,0.0020900000000000003,48.7,27.5392
drew-sharp,big-12,-0.15313302752293578,-0.22683211009174312,-0.06434495412844037,-0.3386954128440367,-0.42717522935779817,-0.17053761467889908,-0.33902660550458713,-0.41934678899082567,-0.1831073394495413,-13.587155963302752,-24.805605504587156
drew-sharp,pac-12,-0.10095193798449613,-0.01994883720930232,-0.11905813953488373,-0.2921868217054263,-0.21575891472868217,-0.2795046511627907,-0.2837186046511628,-0.20015426356589144,-0.2770511627906977,-22.86046511627907,-38.79618604651162
drew-sharp,big-ten,0.460064406779661,0.17769322033898305,0.48158813559322033,0.23604915254237288,0.06387966101694915,0.25353898305084743,0.2668305084745763,0.0749728813559322,0.28385932203389835,38.101694915254235,22.405084745762714
drew-sharp,mwc,-0.08841,0.0,-0.08841,-0.07962999999999999,0.0,-0.07962999999999999,-0.11459000000000001,0.0,-0.11459000000000001,-4.1,-4.7274
drew-sharp,cusa,-0.1642,-0.1874,-0.1376,-0.0957,-0.0356,-0.1645,-0.1131,-0.0375,-0.1996,-48.0,-25.085
drew-sharp,american,0.05147272727272729,0.12007272727272728,0.030290909090909094,0.07271818181818182,0.10517272727272728,0.01139090909090909,0.06198181818181819,0.10748181818181818,0.0,2.727272727272727,2.495727272727273
ed-johnson,acc,-0.006964377682403426,-0.055307296137339056,0.04152789699570816,-0.3590978540772532,-0.41675622317596567,-0.2987287553648069,-0.3509201716738197,-0.4072648068669528,-0.2913309012875536,-5.472103004291846,-21.179630901287556
ed-johnson,pac-12,0.03748387096774194,0.03856129032258065,0.01365903225806452,-0.1757925806451613,-0.18284,-0.16225290322580646,-0.1630806451612903,-0.16459967741935483,-0.15925096774193548,5.2290322580645165,-10.38486129032258
ed-johnson,big-12,-0.12384595588235292,-0.11298308823529413,-0.1388676470588235,-0.40582867647058823,-0.43704338235294116,-0.33621213235294123,-0.38949779411764707,-0.4166860294117647,-0.32055036764705885,-11.518382352941176,-28.280613970588234
ed-johnson,sec,-0.11484360465116279,-0.1307502906976744,-0.07787587209302325,-0.49757936046511625,-0.4775084302325581,-0.4573084302325581,-0.48361453488372097,-0.46315581395348837,-0.44958720930232554,-10.482558139534884,-27.84602906976744
ed-johnson,mac,0.27824133333333334,0.26152133333333333,0.26130666666666663,-0.30099866666666664,-0.4117346666666667,-0.21523733333333334,-0.24761466666666665,-0.35352,-0.171052,22.69333333333333,-4.793293333333334
ed-johnson,big-ten,0.07837574257425742,0.057914851485148515,0.08313861386138614,-0.15202376237623763,-0.16985049504950492,-0.13152722772277228,-0.14479257425742575,-0.16213960396039606,-0.12591039603960397,3.386138613861386,-17.33710891089109
ed-johnson,american,-0.052278640776699026,-0.12379611650485436,0.029769902912621358,-0.11646990291262135,-0.17399708737864078,-0.0044951456310679625,-0.12190485436893204,-0.18531941747572814,-0.006892233009708738,-2.3980582524271843,-6.764310679611651
ed-johnson,mwc,0.023170833333333335,0.11073958333333332,-0.08724791666666669,0.02011875,0.06536875,-0.0584125,0.009714583333333334,0.06613333333333334,-0.07582708333333334,3.125,3.34075
ed-johnson,cusa,-0.1649,-0.2539,-0.0886,-0.0993,-0.094,-0.1038,-0.11899999999999998,-0.1039,-0.132,-42.0,-24.326
eric-avidon,acc,-0.0055319727891156465,0.08946462585034012,-0.09863197278911565,-0.3660517006802721,-0.1527952380952381,-0.5460333333333333,-0.33544761904761905,-0.1350074829931973,-0.5078761904761905,0.10884353741496598,-12.64921768707483
eric-avidon,pac-12,-0.092746875,-0.12278348214285714,-0.07286071428571428,-0.31722500000000003,-0.40586294642857146,-0.21760937500000002,-0.29796428571428574,-0.36344732142857145,-0.21945357142857141,-6.040178571428571,-22.897022321428572
eric-avidon,sec,-0.038059166666666665,-0.07265541666666667,0.008307916666666667,-0.38796083333333337,-0.41518125,-0.31663458333333333,-0.37267791666666666,-0.40190624999999996,-0.30425541666666667,-5.725,-25.33475
eric-avidon,mac,0.35909347826086957,0.33450434782608696,0.38400869565217394,-0.3869086956521739,-0.6181434782608695,-0.1852804347826087,-0.29782391304347827,-0.4693695652173913,-0.15101521739130436,22.391304347826086,-4.714565217391304
eric-avidon,big-12,0.046091208791208794,0.05960934065934066,0.04752087912087912,-0.22815384615384615,-0.2479318681318681,-0.14547362637362637,-0.2169631868131868,-0.2222291208791209,-0.1431835164835165,1.467032967032967,-18.660763736263736
eric-avidon,big-ten,-0.0701469696969697,-0.08947424242424241,-0.05329015151515152,-0.2683333333333333,-0.2907363636363636,-0.24131060606060606,-0.2659651515151515,-0.28065,-0.2466469696969697,-7.53030303030303,-25.737333333333332
eric-avidon,mwc,0.01028125,0.0133875,-0.00310625,-0.024975,-0.0045000000000000005,-0.020475,-0.0539875,-0.0212625,-0.032725000000000004,0.5625,-1.0879375
eric-avidon,american,0.04199107142857143,0.03979642857142857,0.050742857142857145,-0.030830357142857142,0.017632142857142857,-0.042562499999999996,-0.028151785714285716,0.005112499999999998,-0.03807857142857143,3.375,-3.5327321428571428
eric-avidon,cusa,0.087,0.0,0.087,0.1024,0.0,0.1024,0.089,0.0,0.089,4.0,4.616
eric-hansen,acc,-0.019697021943573666,-0.004075235109717867,-0.019292633228840124,-0.3345211598746081,-0.3404299373040752,-0.295505329153605,-0.32281081504702197,-0.3267985893416928,-0.28444921630094044,-7.394984326018808,-21.336026645768026
eric-hansen,pac-12,-0.06381981707317073,-0.0813951219512195,-0.04328567073170732,-0.22145807926829267,-0.24819527439024391,-0.16255121951219512,-0.21208841463414632,-0.23184771341463412,-0.1601170731707317,-5.428353658536586,-18.757821646341462
eric-hansen,sec,-0.03340870535714286,-0.035620982142857145,-0.034964955357142856,-0.5059034598214286,-0.4995185267857143,-0.4519560267857143,-0.48810223214285714,-0.4794669642857143,-0.4432627232142857,-4.072544642857143,-24.672691964285715
eric-hansen,mac,0.020407602339181277,-0.03345029239766082,0.06973684210526315,-0.5793181286549708,-0.7081760233918128,-0.42717309941520465,-0.5544637426900585,-0.6746730994152047,-0.4089637426900585,0.11695906432748537,-26.64585380116959
eric-hansen,big-12,0.04000650069156293,0.01486237897648686,0.057068188105117566,-0.18208035961272476,-0.23232918395573995,-0.10930235131396956,-0.1720131396957123,-0.2174731673582296,-0.102631673582296,5.968188105117566,-11.842069156293224
eric-hansen,big-ten,0.054565052950075646,0.07028003025718609,0.04110302571860817,-0.14079636913767019,-0.12104357034795764,-0.121550378214826,-0.13278124054462934,-0.10936822995461422,-0.11724372163388806,3.583963691376702,-14.574842662632374
eric-hansen,american,-0.03795013850415512,-0.06343573407202216,-0.03270886426592798,-0.14450969529085872,-0.1305529085872576,-0.13629806094182825,-0.1460174515235457,-0.1307393351800554,-0.1392113573407202,-5.498614958448753,-14.093493074792244
eric-hansen,mwc,-0.019179310344827585,-0.04229827586206896,0.04189712643678161,-0.046905172413793106,-0.05152298850574712,-0.011879885057471264,-0.05733103448275862,-0.06195,-0.014675862068965517,-2.867816091954023,-4.745672413793103
eric-hansen,cusa,0.23268297872340424,0.06856170212765958,0.23251276595744683,0.09635531914893616,0.050314893617021274,0.08464468085106383,0.0946,0.047217021276595744,0.0875531914893617,16.25531914893617,6.9644680851063825
ferd-lewis,acc,0.005266571428571429,0.04503971428571429,-0.016484285714285715,-0.3392657142857143,-0.3331297142857143,-0.31235542857142856,-0.32273199999999996,-0.30664457142857143,-0.30575,-0.02857142857142857,-17.01890857142857
ferd-lewis,pac-12,-0.007116056338028169,-0.011981690140845073,-0.005099718309859154,-0.16527267605633805,-0.15720084507042253,-0.13978394366197183,-0.15635605633802815,-0.1463594366197183,-0.13565718309859154,0.6084507042253521,-13.79490985915493
ferd-lewis,sec,-0.017800230414746546,-0.023667741935483873,0.0022665898617511525,-0.4795354838709678,-0.4894221198156682,-0.41649400921658986,-0.45867811059907837,-0.460142396313364,-0.4079177419354839,-1.1797235023041475,-24.352953917050694
ferd-lewis,mac,-0.01833953488372093,-0.010873255813953488,-0.018425581395348837,-0.43718720930232563,-0.37717558139534885,-0.4550244186046512,-0.42810348837209306,-0.37297209302325585,-0.4447058139534884,-5.023255813953488,-31.31241860465116
ferd-lewis,big-12,0.0003169761273209549,0.0030872679045092855,-0.001039257294429708,-0.1706867374005305,-0.1513946949602122,-0.1571315649867374,-0.1645949602122016,-0.14382732095490716,-0.15103846153846154,0.22546419098143236,-17.685697612732096
ferd-lewis,big-ten,-0.01746443661971831,-0.028787676056338026,-0.014172887323943662,-0.21055985915492959,-0.20348626760563382,-0.18016091549295776,-0.1996024647887324,-0.1920602112676056,-0.17204859154929575,-2.1619718309859155,-19.764366197183097
ferd-lewis,american,-0.02419113924050633,-0.0012860759493670884,-0.05501455696202531,-0.12829113924050634,-0.0946645569620253,-0.11915126582278482,-0.12988670886075948,-0.09653417721518988,-0.12509683544303798,-2.569620253164557,-12.742227848101265
ferd-lewis,cusa,-0.03865135135135135,-0.0035027027027027023,-0.04219729729729729,-0.09539189189189189,-0.00934054054054054,-0.12497027027027027,-0.09945135135135134,-0.013145945945945946,-0.12046756756756757,-4.621621621621622,-11.833972972972974
ferd-lewis,mwc,0.009340425531914895,0.00753617021276596,0.017034042553191492,-0.0027840425531914905,-0.001792553191489362,0.008288297872340426,-0.016107446808510638,-0.012958510638297872,-0.004661702127659576,1.6382978723404256,0.3087021276595745
garland-gillen,acc,0.02811622641509434,0.025878490566037735,0.02037044025157233,-0.2526727044025157,-0.2576811320754717,-0.22172138364779873,-0.24120477987421385,-0.2440498113207547,-0.21343132075471696,1.2339622641509433,-15.032709433962266
garland-gillen,sec,-0.08948076923076922,-0.11023784965034965,-0.05225017482517483,-0.5557923951048951,-0.5822739510489511,-0.46607089160839166,-0.538048513986014,-0.5592468531468532,-0.4581326048951049,-6.6372377622377625,-26.60389597902098
garland-gillen,mac,0.039399561403508775,0.09672631578947369,-0.0010785087719298266,-0.46267061403508775,-0.4168429824561403,-0.47192938596491224,-0.4380754385964912,-0.3898241228070175,-0.44802061403508775,3.3903508771929824,-20.977894736842106
garland-gillen,pac-12,0.030444792833146696,0.02333583426651736,0.04124692049272117,-0.14106606942889138,-0.14079652855543115,-0.0976060470324748,-0.1327350503919373,-0.12698275475923854,-0.09498051511758118,7.144456886898096,-9.535599104143339
garland-gillen,big-12,0.0016516025641025638,0.007411645299145298,0.0027261752136752125,-0.19219572649572647,-0.18807767094017092,-0.15960416666666666,-0.18448450854700857,-0.1788650641025641,-0.15308247863247865,0.9871794871794872,-15.61786217948718
garland-gillen,big-ten,-0.018391801242236026,-0.0218960248447205,-0.015161987577639752,-0.23786596273291927,-0.23042422360248446,-0.21412708074534162,-0.22708372670807453,-0.21435503105590062,-0.2065929192546584,-0.48198757763975153,-18.11429689440994
garland-gillen,american,-0.07183183962264152,-0.07500943396226414,-0.05632759433962264,-0.1588117924528302,-0.11053867924528302,-0.15383443396226412,-0.16293632075471698,-0.11416580188679246,-0.15889268867924528,-10.93632075471698,-18.87107783018868
garland-gillen,mwc,-0.0486004854368932,-0.02960776699029126,-0.05182815533980583,-0.07602184466019418,-0.056138834951456315,-0.0678,-0.0880354368932039,-0.06554708737864078,-0.07669029126213592,-2.8349514563106797,-6.510504854368932
garland-gillen,cusa,-0.03381232876712329,-0.04789041095890411,-0.017719178082191783,-0.058687671232876715,0.00926849315068493,-0.08386301369863014,-0.06291506849315068,0.00516986301369863,-0.08226575342465753,-4.698630136986301,-7.228684931506849
