voter,conference,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean,n
adam-zucker,american,0.5161290322580645,0.2907585004359198,0.6495204882301656,0.7088055797733217,0.6521360069747166,0.6652136006974717,0.7096774193548387,0.6464690496948562,0.6643417611159547,0.33740191804707936,0.6360069747166521,0.8995204882301656
adam-zucker,cusa,0.9681778552746295,0.6569311246730601,0.981691368788143,0.9895379250217959,0.960767218831735,0.9925893635571055,0.9908456843940715,0.9642545771578029,0.9934612031386225,0.9838709677419355,0.9934612031386225,0.40475152571926765
bill-rabinowitz,acc,0.9010462074978204,0.939843068875327,0.8530950305143854,0.2942458587619878,0.24629468177855274,0.2916303400174368,0.32083696599825634,0.26983435047951176,0.2999128160418483,0.7301656495204882,0.6726242371403661,0.485178727114211
bill-rabinowitz,sec,0.6826503923278117,0.10854402789886661,0.9472537053182214,0.17393199651264168,0.12380122057541412,0.15867480383609417,0.18177855274629467,0.12467306015693112,0.17262423714036618,0.7968613775065388,0.14385353095030515,0.6405841325196164
bill-rabinowitz,mac,0.41717523975588494,0.8561464690496948,0.11159546643417612,0.2057541412380122,0.47602441150828245,0.03966870095902354,0.18700959023539668,0.4742807323452485,0.03269398430688753,0.37380122057541415,0.01002615518744551,0.1305579773321709
bill-rabinowitz,big-12,0.3273757628596338,0.23888404533565824,0.5353095030514385,0.3674803836094159,0.3583260680034874,0.4524847428073234,0.35004359197907586,0.34829991281604183,0.44027898866608545,0.5985178727114211,0.3831734960767219,0.5948125544899738
bill-rabinowitz,pac-12,0.5719267654751525,0.8639930252833479,0.22231909328683522,0.489537925021796,0.5841325196163906,0.3012205754141238,0.499128160418483,0.6194420226678291,0.2977332170880558,0.518308631211857,0.25806451612903225,0.6503923278116827
bill-rabinowitz,big-ten,0.1944202266782912,0.6560592850915432,0.07977332170880558,0.4019180470793374,0.5440278988666085,0.23801220575414123,0.3984306887532694,0.5658238884045336,0.23757628596338273,0.10854402789886661,0.05187445510026155,0.37532693984306886
bill-rabinowitz,mwc,0.07628596338273758,0.6098517872711421,0.05536181342632956,0.6490845684394071,0.8799040976460332,0.5597210113339146,0.6094158674803836,0.9017000871839581,0.5004359197907585,0.08304272013949433,0.7007410636442895,0.04119442022667829
bill-rabinowitz,american,0.2122929380993897,0.24803836094158674,0.31604184829991283,0.7362685265911072,0.6669572798605057,0.7044463818657367,0.7532693984306887,0.6778552746294682,0.7061900610287707,0.21708805579773321,0.7018308631211857,0.07868352223190933
bill-rabinowitz,cusa,0.14516129032258066,0.22362685265911073,0.0919790758500436,0.8034001743679163,0.9965126416739319,0.5945945945945946,0.7785527462946817,0.9969485614646905,0.4864864864864865,0.04163034001743679,0.7162162162162162,0.1305579773321709
bob-asmussen,acc,0.7288578901482128,0.8086312118570184,0.7279860505666957,0.3081952920662598,0.29642545771578027,0.25239755884917175,0.3121185701830863,0.3025283347863993,0.25457715780296425,0.8064516129032258,0.512205754141238,0.9659982563208369
bob-asmussen,mac,0.02833478639930253,0.026155187445510025,0.044027898866608545,0.016564952048823016,0.016564952048823016,0.022667829119442023,0.017000871839581516,0.015257192676547515,0.023539668700959023,0.08631211857018309,0.02005231037489102,0.7748474280732345
bob-asmussen,pac-12,0.7031386224934612,0.537489102005231,0.7824760244115083,0.5937227550130776,0.5021795989537925,0.5915431560592851,0.6076721883173496,0.515693112467306,0.6011333914559721,0.8378378378378378,0.5344376634699215,0.9873583260680034
bob-asmussen,sec,0.8626852659110723,0.8465562336530078,0.8378378378378378,0.22231909328683522,0.22188317349607672,0.17480383609415867,0.22319093286835223,0.22493461203138623,0.17829119442022667,0.7811682650392328,0.2990409764603313,0.9965126416739319
bob-asmussen,big-12,0.6979075850043592,0.7698343504795118,0.7027027027027027,0.5013077593722755,0.47384481255448996,0.46469049694856146,0.5108979947689625,0.47515257192676547,0.48212728857890147,0.8356582388840453,0.5161290322580645,0.9847428073234524
bob-asmussen,big-ten,0.18831734960767219,0.26852659110723626,0.2018308631211857,0.3055797733217088,0.33347863993025284,0.2763731473408893,0.3038360941586748,0.34176111595466435,0.2746294681778553,0.2109851787271142,0.14036617262423715,0.9653443766346992
bob-asmussen,cusa,0.0967741935483871,0.2576285963382738,0.06451612903225806,0.6591107236268526,0.8034001743679163,0.4864864864864865,0.6394943330427202,0.8134263295553618,0.46556233653007845,0.07105492589363557,0.511333914559721,0.43897122929380994
bob-asmussen,mwc,0.27332170880557977,0.6556233653007847,0.13949433304272013,0.7676547515257193,0.7789886660854403,0.6630340017436792,0.7589363557105493,0.7807323452484742,0.6455972101133391,0.23408892763731473,0.6961639058413251,0.7528334786399302
bob-asmussen,american,0.13600697471665213,0.2009590235396687,0.0950305143853531,0.5361813426329556,0.6107236268526591,0.42545771578029645,0.5117698343504795,0.5967741935483871,0.4006102877070619,0.07149084568439407,0.2903225806451613,0.8986486486486487
brent-axe,acc,0.3748910200523104,0.32563208369659985,0.43112467306015695,0.24629468177855274,0.25108979947689625,0.2005231037489102,0.24716652136006975,0.25457715780296425,0.20619006102877072,0.43940714908456846,0.35178727114210984,0.9099825632083697
brent-axe,sec,0.6756756756756757,0.5100261551874455,0.7070619006102877,0.21665213600697472,0.2048823016564952,0.15736704446381866,0.21490845684394072,0.2031386224934612,0.15780296425457715,0.6926765475152572,0.33958151700087186,0.9492153443766347
brent-axe,mac,0.6451612903225806,0.7772449869224063,0.492153443766347,0.11072362685265912,0.07628596338273758,0.11246730601569312,0.14777680906713164,0.10810810810810811,0.14254577157802964,0.4210985178727114,0.07628596338273758,0.6333914559721011
brent-axe,pac-12,0.7231909328683522,0.42502179598953793,0.8347863993025283,0.574106364428945,0.42632955536181344,0.6460331299040977,0.5963382737576286,0.4398430688753269,0.6621621621621622,0.9006102877070619,0.6390584132519617,0.9380993897122929
brent-axe,big-12,0.5475152571926766,0.7611159546643418,0.48561464690496947,0.37663469921534437,0.4293809938971229,0.35222319093286836,0.3831734960767219,0.43330427201394944,0.37183958151700086,0.6639058413251961,0.2881429816913688,0.9173931996512642
brent-axe,big-ten,0.6817785527462947,0.7358326068003488,0.7292938099389712,0.475588491717524,0.43417611159546643,0.4328683522231909,0.4899738448125545,0.44768962510897997,0.4337401918047079,0.7454228421970357,0.41935483870967744,0.8960331299040977
brent-axe,mwc,0.16782911944202267,0.43897122929380994,0.0959023539668701,0.6756756756756757,0.6621621621621622,0.6181342632955537,0.6490845684394071,0.6517000871839581,0.5972101133391456,0.11595466434176112,0.5937227550130776,0.6187881429816914
brent-axe,american,0.05666957279860506,0.14952048823016564,0.02659110723626853,0.42894507410636445,0.5902353966870096,0.2951176983435048,0.3923278116826504,0.558413251961639,0.2785527462946818,0.03356582388840453,0.13993025283347865,0.764821272885789
brent-axe,cusa,0.1918047079337402,0.6098517872711421,0.14559721011333915,0.7964254577157803,0.8799040976460332,0.7149084568439407,0.7724498692240628,0.9017000871839581,0.6761115954664342,0.31102877070619006,0.8238884045335658,0.20422842197035745
brett-mcmurphy,acc,0.45161290322580644,0.28378378378378377,0.7990409764603313,0.27550130775937226,0.23016564952048824,0.31386224934612034,0.27419354838709675,0.21970357454228423,0.32563208369659985,0.6665213600697472,0.5108979947689625,0.9686137750653879
brett-mcmurphy,sec,0.515693112467306,0.3884045335658239,0.4899738448125545,0.11857018308631212,0.12074978204010461,0.11639058413251961,0.11900610287707061,0.11726242371403661,0.11377506538796861,0.5915431560592851,0.2018308631211857,0.9969485614646905
brett-mcmurphy,pac-12,0.11028770706190061,0.05187445510026155,0.17131647776809067,0.2968613775065388,0.22929380993897122,0.3204010462074978,0.2955536181342633,0.22319093286835223,0.3177855274629468,0.17872711421098517,0.16129032258064516,0.983435047951177
brett-mcmurphy,mac,0.981691368788143,0.992153443766347,0.8735832606800349,0.1896251089799477,0.25326939843068874,0.07541412380122058,0.19049694856146468,0.25196163905841323,0.08195292066259809,0.8914559721011334,0.31952920662598083,0.7724498692240628
brett-mcmurphy,big-12,0.3169136878814298,0.35353095030514387,0.48212728857890147,0.3596338273757629,0.34263295553618134,0.4272013949433304,0.3618134263295554,0.34088927637314737,0.43112467306015695,0.6015693112467306,0.3975588491717524,0.986050566695728
brett-mcmurphy,big-ten,0.7179598953792502,0.7384481255448997,0.7859633827375763,0.44420226678291197,0.4040976460331299,0.45510026155187444,0.454664341761116,0.4084568439407149,0.4664341761115955,0.7314734088927637,0.43330427201394944,0.9666521360069747
brett-mcmurphy,mwc,0.14690496948561466,0.17480383609415867,0.18352223190932868,0.7240627724498693,0.6687009590235397,0.6835222319093287,0.7061900610287707,0.6547515257192676,0.6704446381865736,0.11551874455100261,0.6203138622493461,0.762205754141238
brett-mcmurphy,american,0.6408020924149956,0.3177855274629468,0.8718395815170009,0.7371403661726242,0.6739319965126417,0.7306015693112468,0.7375762859633828,0.6752397558849171,0.7384481255448997,0.3849171752397559,0.6708805579773321,0.8995204882301656
brett-mcmurphy,cusa,0.12467306015693112,0.0993897122929381,0.21447253705318223,0.7728857890148213,0.7911944202266783,0.6634699215344376,0.7672188317349607,0.7868352223190933,0.6678291194420227,0.08108108108108109,0.6970357454228422,0.5289886660854403
chadd-cripe,acc,0.13426329555361813,0.14690496948561466,0.12423714036617263,0.07933740191804708,0.08761987794245858,0.06059285091543156,0.08456843940714909,0.10854402789886661,0.05972101133391456,0.23844812554489975,0.3164777680906713,0.7345248474280732
chadd-cripe,sec,0.11290322580645161,0.03836094158674804,0.22406277244986922,0.05797733217088056,0.045335658238884045,0.04795117698343505,0.05492589363557106,0.044463818657367045,0.04969485614646905,0.08674803836094158,0.016129032258064516,0.8703138622493461
chadd-cripe,mac,0.994768962510898,0.9965126416739319,0.9891020052310375,0.22842197035745423,0.21970357454228423,0.19049694856146468,0.26852659110723626,0.2798605056669573,0.2109851787271142,0.980819529206626,0.5104620749782041,0.3945074106364429
chadd-cripe,pac-12,0.15300784655623365,0.06974716652136007,0.35135135135135137,0.3456843940714908,0.24498692240627726,0.4978204010462075,0.34829991281604183,0.24324324324324326,0.490409764603313,0.17044463818657368,0.18700959023539668,0.8694420226678291
chadd-cripe,big-12,0.923278116826504,0.9725370531822145,0.7689625108979947,0.6220575414123801,0.6490845684394071,0.520924149956408,0.6312118570183086,0.6865736704446382,0.513949433304272,0.9446381865736705,0.7419354838709677,0.8439407149084568
chadd-cripe,big-ten,0.7227550130775937,0.9136878814298169,0.36965998256320837,0.5239755884917175,0.5863121185701831,0.34524847428073235,0.5313862249346121,0.588055797733217,0.3435047951176983,0.7842197035745423,0.24280732345248474,0.7798605056669573
chadd-cripe,mwc,0.2955536181342633,0.3958151700087184,0.4559721011333915,0.7375762859633828,0.6656495204882301,0.7672188317349607,0.7053182214472538,0.6621621621621622,0.7502179598953792,0.5758500435919791,0.6451612903225806,0.30056669572798606
chadd-cripe,american,0.13775065387968613,0.1002615518744551,0.2013949433304272,0.5945945945945946,0.6155187445510026,0.49825632083696597,0.5806451612903226,0.6015693112467306,0.4803836094158675,0.3217088055797733,0.6617262423714037,0.6678291194420227
chadd-cripe,cusa,0.9825632083696599,0.6098517872711421,0.985178727114211,0.9943330427201394,0.8799040976460332,0.9952048823016565,0.990409764603313,0.9017000871839581,0.993025283347864,0.97384481255449,0.986922406277245,0.1305579773321709
charles-davis,acc,0.14341761115954665,0.7131647776809067,0.045335658238884045,0.08805579773321709,0.13426329555361813,0.06146469049694856,0.1041848299912816,0.18134263295553618,0.05710549258936356,0.13469921534437662,0.3469921534437663,0.46120313862249346
charles-davis,sec,0.946817785527463,0.9481255448997384,0.953792502179599,0.26765475152571927,0.2885789014821273,0.20444638186573671,0.2816041848299913,0.2925021795989538,0.2210113339145597,0.974716652136007,0.468613775065388,0.6571490845684395
charles-davis,mac,0.9006102877070619,0.9394071490845685,0.8312990409764603,0.34786399302528337,0.6251089799476897,0.13077593722755013,0.32911944202266785,0.6333914559721011,0.1054925893635571,0.8578901482127289,0.04141238012205754,0.1305579773321709
charles-davis,pac-12,0.07367044463818657,0.013513513513513514,0.48299912816041846,0.26591107236268524,0.08500435919790758,0.47253705318221445,0.26634699215344376,0.08413251961639058,0.4629468177855275,0.06843940714908457,0.04097646033129904,0.6503923278116827
charles-davis,big-12,0.6612903225806451,0.8051438535309503,0.27550130775937226,0.45989537925021795,0.5562336530078466,0.34176111595466435,0.4385353095030514,0.5645161290322581,0.32999128160418484,0.7510897994768962,0.479947689625109,0.5948125544899738
charles-davis,big-ten,0.44289450741063646,0.8103748910200523,0.1843940714908457,0.6538796861377506,0.7319093286835222,0.35004359197907586,0.6564952048823016,0.7445510026155188,0.36355710549258935,0.43591979075850046,0.3142981691368788,0.4084568439407149
charles-davis,mwc,0.4943330427201395,0.6098517872711421,0.4001743679163034,0.8587619877942458,0.8799040976460332,0.7768090671316478,0.8382737576285963,0.9017000871839581,0.7480383609415867,0.5425021795989537,0.8836094158674804,0.04119442022667829
charles-davis,american,0.044027898866608545,0.05710549258936356,0.11987794245858761,0.6259808195292066,0.6037489102005231,0.511333914559721,0.5915431560592851,0.5780296425457716,0.476460331299041,0.13818657367044465,0.6211857018308631,0.07868352223190933
charles-davis,cusa,0.9620749782040104,0.6098517872711421,0.963382737576286,0.990409764603313,0.8799040976460332,0.9917175239755885,0.9829991281604185,0.9017000871839581,0.9825632083696599,0.990409764603313,0.9965126416739319,0.1305579773321709
chris-murray,acc,0.6748038360941587,0.7105492589363557,0.6630340017436792,0.3177855274629468,0.28378378378378377,0.27201394943330426,0.32519616390584133,0.2868352223190933,0.2807323452484743,0.581081081081081,0.4167393199651264,0.9786399302528335
chris-murray,sec,0.6142109851787271,0.6573670444638187,0.7236268526591108,0.12859633827375763,0.14908456843940715,0.13295553618134262,0.13426329555361813,0.14603312990409764,0.13077593722755013,0.6809067131647777,0.21795989537925023,0.997384481255449
chris-murray,mac,0.7419354838709677,0.8225806451612904,0.5370531822144725,0.07715780296425458,0.08413251961639058,0.05405405405405406,0.08064516129032258,0.09023539668700958,0.05231037489102005,0.8090671316477768,0.14167393199651265,0.7789886660854403
chris-murray,big-12,0.6081081081081081,0.7933740191804708,0.4524847428073234,0.43330427201394944,0.45858761987794244,0.4019180470793374,0.4363557105492589,0.4638186573670445,0.4058413251961639,0.7445510026155188,0.4594594594594595,0.993025283347864
chris-murray,pac-12,0.28596338273757627,0.15693112467306017,0.3779424585876199,0.43112467306015695,0.37619877942458585,0.4385353095030514,0.42894507410636445,0.36922406277244985,0.43548387096774194,0.24411508282476024,0.20444638186573671,0.988666085440279
chris-murray,big-ten,0.8374019180470793,0.8583260680034873,0.8099389712292938,0.529642545771578,0.5100261551874455,0.45771578029642546,0.5409764603312991,0.5283347863993025,0.46817785527462946,0.8234524847428073,0.46338273757628595,0.9775501307759372
chris-murray,mwc,0.15213600697471666,0.24367916303400175,0.17175239755884916,0.7428073234524848,0.7118570183086312,0.7000871839581517,0.7197035745422842,0.7083696599825632,0.6896251089799477,0.09154315605928509,0.6434176111595467,0.8027462946817786
chris-murray,cusa,0.17175239755884916,0.18875326939843068,0.1822144725370532,0.7210113339145597,0.7951176983435048,0.5775937227550131,0.7275501307759372,0.7916303400174368,0.5771578029642546,0.05710549258936356,0.6072362685265911,0.4293809938971229
chris-murray,american,0.47166521360069746,0.2920662598081953,0.42414995640802095,0.6434176111595467,0.6290322580645161,0.5632083696599826,0.6386224934612031,0.6251089799476897,0.5448997384481256,0.4952048823016565,0.6325196163905842,0.9191368788142982
chuck-mcgill,acc,0.7990409764603313,0.9620749782040104,0.2563208369659983,0.27201394943330426,0.37271142109851785,0.15518744551002617,0.2807323452484743,0.3918918918918919,0.15693112467306017,0.31604184829991283,0.5959023539668701,0.5065387968613775
chuck-mcgill,pac-12,0.14777680906713164,0.16390584132519617,0.9075850043591979,0.25414123801220573,0.2088055797733217,0.6534437663469922,0.25850043591979077,0.22755013077593722,0.6687009590235397,0.9455100261551874,0.5985178727114211,0.6314298169136879
chuck-mcgill,sec,0.5143853530950305,0.22144725370531823,0.8648648648648649,0.17654751525719267,0.14516129032258066,0.17567567567567569,0.1809067131647777,0.13862249346120314,0.1935483870967742,0.6989973844812555,0.1059285091543156,0.6734960767218832
chuck-mcgill,mac,0.02746294681778553,0.722972972972973,0.002179598953792502,0.04141238012205754,0.2951176983435048,0.004795117698343505,0.036617262423714034,0.31756756756756754,0.0034873583260680036,0.07018308631211857,0.002179598953792502,0.1305579773321709
chuck-mcgill,big-12,0.10897994768962511,0.14341761115954665,0.07105492589363557,0.31865736704446385,0.3953792502179599,0.23583260680034873,0.3064516129032258,0.3927637314734089,0.22319093286835223,0.03312990409764603,0.07105492589363557,0.5948125544899738
chuck-mcgill,big-ten,0.493025283347864,0.492153443766347,0.45379250217959893,0.5082824760244115,0.5082824760244115,0.35396687009590233,0.5222319093286836,0.5013077593722755,0.3783783783783784,0.560156931124673,0.12510897994768963,0.3489537925021796
chuck-mcgill,cusa,0.02877070619006103,0.02702702702702703,0.01961639058413252,0.5980819529206626,0.6896251089799477,0.3317349607672188,0.5457715780296426,0.6817785527462947,0.27114210985178727,0.0008718395815170009,0.013949433304272014,0.1305579773321709
chuck-mcgill,mwc,0.3975588491717524,0.6098517872711421,0.31800348735832606,0.8278116826503923,0.8799040976460332,0.7458587619877942,0.8077593722755013,0.9017000871839581,0.7210113339145597,0.37380122057541415,0.8289014821272885,0.04119442022667829
chuck-mcgill,american,0.7763731473408892,0.8574542284219704,0.979075850043592,0.9145597210113339,0.941586748038361,0.994768962510898,0.9272013949433304,0.959895379250218,0.994768962510898,0.8539668700959023,0.939843068875327,0.07868352223190933
daniel-berk,acc,0.06015693112467306,0.06800348735832606,0.11203138622493461,0.08064516129032258,0.07890148212728858,0.14298169136878813,0.08587619877942458,0.1002615518744551,0.13600697471665213,0.13557105492589364,0.46076721883173494,0.6277244986922407
daniel-berk,mac,0.8129904097646034,0.8591979075850044,0.7467306015693113,0.005666957279860506,0.011769834350479512,0.3330427201394943,0.004795117698343505,0.011333914559721011,0.31037489102005233,0.9476896251089799,0.5793374019180471,0.2504359197907585
daniel-berk,big-12,0.3238884045335658,0.15039232781168266,0.34132519616390583,0.23190932868352224,0.1987794245858762,0.5222319093286836,0.24106364428945073,0.2066259808195292,0.5034873583260681,0.3988666085440279,0.486922406277245,0.7140366172624237
daniel-berk,pac-12,0.3055797733217088,0.24019180470793375,0.34306887532693986,0.36268526591107236,0.3077593722755013,0.5231037489102005,0.36006974716652135,0.3055797733217088,0.521795989537925,0.2907585004359198,0.31734960767218834,0.764821272885789
daniel-berk,sec,0.9751525719267655,0.9777680906713164,0.9206625980819529,0.501743679163034,0.506974716652136,0.44812554489973844,0.536617262423714,0.5357454228421971,0.4768962510897995,0.9067131647776809,0.5758500435919791,0.7798605056669573
daniel-berk,big-ten,0.3918918918918919,0.1970357454228422,0.8225806451612904,0.4707933740191805,0.3735832606800349,0.7371403661726242,0.44768962510897997,0.35309503051438534,0.7593722755013078,0.6120313862249346,0.5719267654751525,0.5730165649520488
daniel-berk,mwc,0.4084568439407149,0.42632955536181344,0.493025283347864,0.8775065387968614,0.8190932868352223,0.8095030514385353,0.8221447253705318,0.7855274629468177,0.8103748910200523,0.5425021795989537,0.8936355710549259,0.1068003487358326
daniel-berk,american,0.6220575414123801,0.8792502179598953,0.18875326939843068,0.8722755013077593,0.95640802092415,0.6364428945074107,0.9006102877070619,0.9659982563208369,0.6251089799476897,0.8182214472537053,0.8923278116826504,0.07868352223190933
daniel-berk,cusa,0.7188317349607672,0.4531386224934612,0.7781168265039233,0.9489973844812555,0.9978204010462075,0.8785963382737576,0.9289450741063644,0.9952048823016565,0.7920662598081953,0.7608979947689625,0.979947689625109,0.1305579773321709
donald-heath,acc,0.12772449869224062,0.2074978204010462,0.07672188317349608,0.07061900610287707,0.08020924149956409,0.045771578029642546,0.07802964254577158,0.1037489102005231,0.043156059285091544,0.3827375762859634,0.5632083696599826,0.485178727114211
donald-heath,mac,0.5414123801220575,0.24149956408020923,0.7829119442022667,0.24542284219703575,0.2938099389712293,0.11857018308631212,0.2227550130775937,0.27768090671316475,0.1002615518744551,0.7608979947689625,0.02986050566695728,0.1305579773321709
donald-heath,big-12,0.09067131647776809,0.10723626852659111,0.06102877070619006,0.21490845684394072,0.21142109851787272,0.23452484742807322,0.1992153443766347,0.2057541412380122,0.2153443766346992,0.23714036617262424,0.15867480383609417,0.5948125544899738
donald-heath,sec,0.9812554489973845,0.9716652136006975,0.99128160418483,0.4455100261551874,0.43548387096774194,0.3853530950305144,0.4934612031386225,0.46251089799476897,0.42502179598953793,0.9751525719267655,0.3931996512641674,0.6405841325196164
donald-heath,pac-12,0.5065387968613775,0.536617262423714,0.27332170880557977,0.40540540540540543,0.3888404533565824,0.3029642545771578,0.4045335658238884,0.3940714908456844,0.2972972972972973,0.2101133391455972,0.07410636442894507,0.6314298169136879
donald-heath,big-ten,0.8404533565823888,0.3901482127288579,0.9612031386224935,0.7476024411508283,0.5370531822144725,0.7833478639930253,0.7772449869224063,0.522667829119442,0.8129904097646034,0.941586748038361,0.555797733217088,0.3945074106364429
donald-heath,mwc,0.4707933740191805,0.6098517872711421,0.3783783783783784,0.8526591107236269,0.8799040976460332,0.7698343504795118,0.8330427201394943,0.9017000871839581,0.7414995640802092,0.5425021795989537,0.8836094158674804,0.04119442022667829
donald-heath,cusa,0.022231909328683522,0.010462074978204011,0.046207497820401046,0.5645161290322581,0.451176983435048,0.486050566695728,0.516564952048823,0.43591979075850046,0.41238012205754143,0.00043591979075850045,0.0008718395815170009,0.1305579773321709
donald-heath,american,0.9642545771578029,0.9603312990409765,0.9681778552746295,0.9917175239755885,0.992153443766347,0.9908456843940715,0.9925893635571055,0.994768962510898,0.992153443766347,0.9856146469049695,0.993025283347864,0.07868352223190933
doug-doughty,acc,0.1024411508282476,0.047079337401918046,0.16390584132519617,0.08979947689625109,0.1041848299912816,0.05754141238012206,0.1015693112467306,0.11377506538796861,0.06102877070619006,0.14210985178727115,0.22493461203138623,0.6848299912816042
doug-doughty,sec,0.8888404533565823,0.8003487358326068,0.8714036617262424,0.36617262423714037,0.33129904097646035,0.2872711421098518,0.3792502179598954,0.3304272013949433,0.2881429816913688,0.8208369659982563,0.3884045335658239,0.8071054925893636
doug-doughty,mac,0.5915431560592851,0.42284219703574544,0.6538796861377506,0.017872711421098517,0.006974716652136007,0.03792502179598954,0.02833478639930253,0.013077593722755012,0.05448997384481256,0.8177855274629469,0.14908456843940715,0.3217088055797733
doug-doughty,pac-12,0.6028770706190061,0.451176983435048,0.7702702702702703,0.4934612031386225,0.4080209241499564,0.555797733217088,0.5126416739319966,0.4306887532693984,0.553182214472537,0.7266782911944202,0.48561464690496947,0.7953356582388841
doug-doughty,big-12,0.7489102005231038,0.7079337401918047,0.7811682650392328,0.3918918918918919,0.2916303400174368,0.4908456843940715,0.4023539668700959,0.3090671316477768,0.502615518744551,0.8352223190932868,0.44115082824760243,0.7515257192676548
doug-doughty,big-ten,0.14908456843940715,0.24585876198779424,0.12118570183086312,0.3653007846556234,0.3897122929380994,0.2746294681778553,0.36094158674803833,0.3714036617262424,0.27070619006102875,0.11639058413251961,0.1020052310374891,0.6724062772449869
doug-doughty,mwc,0.06669572798605057,0.34263295553618134,0.08544027898866609,0.5680034873583261,0.7149084568439407,0.6107236268526591,0.4908456843940715,0.6983435047951178,0.576721883173496,0.18003487358326067,0.7380122057541413,0.1558413251961639
doug-doughty,american,0.22319093286835223,0.08718395815170009,0.3169136878814298,0.6761115954664342,0.6272885789014822,0.6120313862249346,0.6865736704446382,0.5911072362685266,0.6207497820401047,0.12336530078465563,0.5143853530950305,0.38164777680906714
doug-doughty,cusa,0.16870095902353968,0.12074978204010461,0.15911072362685266,0.8613775065387969,0.96512641673932,0.6979075850043592,0.8496076721883173,0.9690496948561464,0.6512641673931997,0.013295553618134264,0.7240627724498693,0.1305579773321709
doug-lesmerises,acc,0.14995640802092414,0.10985178727114212,0.2101133391455972,0.044463818657367045,0.1050566695727986,0.1054925893635571,0.05013077593722755,0.1020052310374891,0.11857018308631212,0.1979075850043592,0.42545771578029645,0.7776809067131648
doug-lesmerises,big-12,0.13339145597210114,0.3940714908456844,0.8474280732345248,0.15823888404533565,0.22798605056669574,0.5684394071490846,0.15213600697471666,0.2210113339145597,0.5924149956408021,0.8818657367044463,0.6551874455100262,0.8552746294681779
doug-lesmerises,pac-12,0.11551874455100261,0.0985178727114211,0.11813426329555361,0.2881429816913688,0.27114210985178727,0.3238884045335658,0.2850915431560593,0.27070619006102875,0.3169136878814298,0.25501307759372277,0.36617262423714037,0.8740191804707934
doug-lesmerises,sec,0.8966870095902354,0.6586748038360941,0.9084568439407149,0.23714036617262424,0.2619877942458588,0.3051438535309503,0.23626852659110723,0.2611159546643418,0.3116826503923278,0.8487358326068003,0.6316477768090671,0.9167393199651264
doug-lesmerises,mac,0.980819529206626,0.995640802092415,0.3308631211857018,0.20444638186573671,0.43809938971229295,0.12510897994768963,0.25501307759372277,0.6054925893635571,0.14123801220575413,0.8552746294681779,0.5021795989537925,0.45510026155187444
doug-lesmerises,big-ten,0.08979947689625109,0.07933740191804708,0.2702702702702703,0.3038360941586748,0.2946817785527463,0.45553618134263296,0.2938099389712293,0.28116826503923276,0.451176983435048,0.34306887532693986,0.501743679163034,0.8363121185701831
doug-lesmerises,cusa,0.06233653007846556,0.11203138622493461,0.04010462074978204,0.7101133391455972,0.8116826503923278,0.557541412380122,0.6891891891891891,0.8378378378378378,0.4978204010462075,0.023321708805579773,0.45640802092414995,0.2617698343504795
doug-lesmerises,american,0.529642545771578,0.46904969485614645,0.4280732345248474,0.6983435047951178,0.7515257192676548,0.6373147340889277,0.7092414995640802,0.7576285963382737,0.6482127288578902,0.2916303400174368,0.6734960767218832,0.555797733217088
doug-lesmerises,mwc,0.7428073234524848,0.4115082824760244,0.8583260680034873,0.8225806451612904,0.8016564952048822,0.7881429816913688,0.8204010462074979,0.7986050566695728,0.7990409764603313,0.6989973844812555,0.8674803836094158,0.33783783783783783
drew-sharp,sec,0.07192676547515257,0.01918047079337402,0.25893635571054924,0.044027898866608545,0.023539668700959023,0.06538796861377506,0.045771578029642546,0.02920662598081953,0.06713164777680906,0.036617262423714034,0.004795117698343505,0.6571490845684395
drew-sharp,acc,0.7140366172624237,0.9838709677419355,0.0993897122929381,0.17959895379250218,0.34481255448997383,0.07279860505666957,0.16913687881429817,0.3469921534437663,0.06190061028770706,0.07410636442894507,0.17088055797733218,0.46120313862249346
drew-sharp,mac,0.998256320836966,0.9986922406277245,0.9978204010462075,0.966870095902354,1.0,0.9389712292938099,0.9768962510897995,1.0,0.942458587619878,1.0,1.0,0.1636878814298169
drew-sharp,big-12,0.06800348735832606,0.02746294681778553,0.1918047079337402,0.26155187445510025,0.18308631211857018,0.42981691368788144,0.24891020052310375,0.17131647776809067,0.3931996512641674,0.05623365300784656,0.10854402789886661,0.5948125544899738
drew-sharp,pac-12,0.13862249346120314,0.45379250217959893,0.07933740191804708,0.3129904097646033,0.3979947689625109,0.24237140366172624,0.3099389712292938,0.4071490845684394,0.23670444638186575,0.016564952048823016,0.006974716652136007,0.6503923278116827
drew-sharp,big-ten,0.997384481255449,0.9760244115082825,0.9986922406277245,0.9995640802092415,0.9825632083696599,1.0,0.9995640802092415,0.9908456843940715,0.999128160418483,0.9995640802092415,0.9995640802092415,0.37532693984306886
drew-sharp,mwc,0.16303400174367916,0.6098517872711421,0.12641673931996514,0.7585004359197908,0.8799040976460332,0.6730601569311246,0.6843940714908456,0.9017000871839581,0.5902353966870096,0.29577157802964255,0.8029642545771578,0.07061900610287707
