year,week,teams
2023,2,"('michigan-state-spartans', 'miami-fl-hurricanes', 'texas-am-aggies', 'kansas-jayhawks', 'usc-trojans', 'creighton-bluejays', 'colorado-buffaloes', 'weber-state-wildcats', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'saint-marys-gaels', 'texas-longhorns', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'michigan-wolverines', 'st-johns-red-storm', 'drake-bulldogs', 'auburn-tigers', 'virginia-cavaliers', 'tennessee-volunteers', 'mississippi-state-bulldogs', 'tcu-horned-frogs', 'clemson-tigers', nan, 'san-diego-state-aztecs', 'wisconsin-badgers', 'duke-blue-devils', 'marquette-golden-eagles', 'arkansas-razorbacks', 'ucla-bruins', 'houston-cougars', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'purdue-boilermakers', 'boise-state-broncos', 'florida-atlantic-owls', 'iowa-state-cyclones', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2023,3,"('michigan-state-spartans', 'miami-fl-hurricanes', 'texas-am-aggies', 'kansas-jayhawks', 'usc-trojans', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'nevada-wolf-pack', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'south-carolina-gamecocks', 'oklahoma-sooners', 'michigan-wolverines', 'liberty-flames', 'drake-bulldogs', 'auburn-tigers', 'virginia-cavaliers', 'tennessee-volunteers', 'chattanooga-mocs', 'mississippi-state-bulldogs', 'tcu-horned-frogs', 'clemson-tigers', nan, 'san-diego-state-aztecs', 'duke-blue-devils', 'marquette-golden-eagles', 'arkansas-razorbacks', 'ucla-bruins', 'houston-cougars', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'princeton-tigers', 'purdue-boilermakers', 'florida-atlantic-owls', 'iowa-state-cyclones', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2023,4,"('michigan-state-spartans', 'miami-fl-hurricanes', 'texas-am-aggies', 'kansas-jayhawks', 'usc-trojans', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'nebraska-cornhuskers', 'texas-longhorns', 'nevada-wolf-pack', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'kansas-state-wildcats', 'south-carolina-gamecocks', 'oklahoma-sooners', 'liberty-flames', 'florida-state-seminoles', 'auburn-tigers', 'virginia-cavaliers', 'tennessee-volunteers', 'mississippi-state-bulldogs', 'tcu-horned-frogs', 'clemson-tigers', nan, 'san-diego-state-aztecs', 'duke-blue-devils', 'marquette-golden-eagles', 'ohio-state-buckeyes', 'arkansas-razorbacks', 'ucla-bruins', 'houston-cougars', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'princeton-tigers', 'purdue-boilermakers', 'bradley-braves', 'florida-atlantic-owls', 'cincinnati-bearcats', 'ole-miss-rebels', 'iowa-state-cyclones', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2023,5,"('providence-friars', 'michigan-state-spartans', 'miami-fl-hurricanes', 'texas-am-aggies', 'kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'nevada-wolf-pack', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'northwestern-wildcats', 'south-carolina-gamecocks', 'oklahoma-sooners', 'virginia-cavaliers', 'tennessee-volunteers', 'clemson-tigers', 'tcu-horned-frogs', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'duke-blue-devils', 'marquette-golden-eagles', 'ohio-state-buckeyes', 'arkansas-razorbacks', 'ucla-bruins', 'houston-cougars', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'princeton-tigers', 'purdue-boilermakers', 'florida-atlantic-owls', 'cincinnati-bearcats', 'georgia-tech-yellow-jackets', 'ole-miss-rebels', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2023,6,"('providence-friars', 'miami-fl-hurricanes', 'texas-am-aggies', 'kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'nevada-wolf-pack', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'kansas-state-wildcats', 'northwestern-wildcats', 'south-carolina-gamecocks', 'oklahoma-sooners', 'auburn-tigers', 'virginia-cavaliers', 'tennessee-volunteers', 'clemson-tigers', 'tcu-horned-frogs', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'ohio-state-buckeyes', 'utah-utes', 'houston-cougars', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'grand-canyon-lopes', 'purdue-boilermakers', 'florida-atlantic-owls', 'saint-josephs-hawks', 'ole-miss-rebels', 'iowa-state-cyclones', 'byu-cougars', 'alabama-crimson-tide', 'washington-huskies')"
2023,7,"('providence-friars', 'michigan-state-spartans', 'miami-fl-hurricanes', 'texas-am-aggies', 'kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'nevada-wolf-pack', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'northwestern-wildcats', 'south-carolina-gamecocks', 'oklahoma-sooners', 'auburn-tigers', 'virginia-cavaliers', 'tennessee-volunteers', 'mississippi-state-bulldogs', 'clemson-tigers', 'tcu-horned-frogs', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'ohio-state-buckeyes', 'utah-utes', 'houston-cougars', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'grand-canyon-lopes', 'purdue-boilermakers', 'florida-atlantic-owls', 'saint-josephs-hawks', 'ole-miss-rebels', 'iowa-state-cyclones', 'byu-cougars', 'alabama-crimson-tide', 'washington-huskies')"
2023,8,"('providence-friars', 'michigan-state-spartans', 'miami-fl-hurricanes', 'texas-am-aggies', 'kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'nevada-wolf-pack', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'northwestern-wildcats', 'south-carolina-gamecocks', 'oklahoma-sooners', 'auburn-tigers', 'virginia-cavaliers', 'tennessee-volunteers', 'mississippi-state-bulldogs', 'clemson-tigers', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'ohio-state-buckeyes', 'utah-utes', 'houston-cougars', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'grand-canyon-lopes', 'princeton-tigers', 'purdue-boilermakers', 'florida-atlantic-owls', 'ole-miss-rebels', 'iowa-state-cyclones', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2023,9,"('providence-friars', 'michigan-state-spartans', 'miami-fl-hurricanes', 'texas-am-aggies', 'kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'nevada-wolf-pack', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'northwestern-wildcats', 'south-carolina-gamecocks', 'oklahoma-sooners', 'auburn-tigers', 'tennessee-volunteers', 'mississippi-state-bulldogs', 'clemson-tigers', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'ohio-state-buckeyes', 'utah-utes', 'houston-cougars', 'illinois-fighting-illini', 'arizona-wildcats', 'memphis-tigers', 'grand-canyon-lopes', 'purdue-boilermakers', 'florida-atlantic-owls', 'ole-miss-rebels', 'iowa-state-cyclones', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2023,10,"('providence-friars', 'michigan-state-spartans', 'miami-fl-hurricanes', 'kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'nevada-wolf-pack', 'texas-longhorns', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'northwestern-wildcats', 'south-carolina-gamecocks', 'oklahoma-sooners', 'st-johns-red-storm', 'auburn-tigers', 'seton-hall-pirates', 'tennessee-volunteers', 'clemson-tigers', 'tcu-horned-frogs', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'oregon-ducks', 'utah-utes', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'utah-state-aggies', 'grand-canyon-lopes', 'princeton-tigers', 'purdue-boilermakers', 'florida-atlantic-owls', 'wake-forest-demon-deacons', 'cincinnati-bearcats', 'ole-miss-rebels', 'iowa-state-cyclones', 'byu-cougars', 'alabama-crimson-tide', 'north-carolina-state-wolfpack')"
2023,11,"('kansas-jayhawks', 'creighton-bluejays', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'nevada-wolf-pack', 'texas-longhorns', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'south-carolina-gamecocks', 'oklahoma-sooners', 'st-johns-red-storm', 'auburn-tigers', 'seton-hall-pirates', 'tennessee-volunteers', 'mississippi-state-bulldogs', 'tcu-horned-frogs', 'clemson-tigers', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'oregon-ducks', 'mcneese-state-cowboys', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'utah-state-aggies', 'grand-canyon-lopes', 'princeton-tigers', 'purdue-boilermakers', 'boise-state-broncos', 'florida-atlantic-owls', 'ole-miss-rebels', 'iowa-state-cyclones', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide', 'north-carolina-state-wolfpack')"
2023,12,"('michigan-state-spartans', 'kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'samford-bulldogs', 'colorado-state-rams', 'saint-marys-gaels', 'texas-longhorns', 'connecticut-huskies', 'kansas-state-wildcats', 'gonzaga-bulldogs', 'san-francisco-dons', 'oklahoma-sooners', 'auburn-tigers', 'seton-hall-pirates', 'tennessee-volunteers', 'tcu-horned-frogs', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'utah-utes', 'florida-gators', 'mcneese-state-cowboys', 'indiana-state-sycamores', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'utah-state-aggies', 'princeton-tigers', 'grand-canyon-lopes', 'purdue-boilermakers', 'boise-state-broncos', 'florida-atlantic-owls', 'ole-miss-rebels', 'iowa-state-cyclones', 'byu-cougars', 'alabama-crimson-tide', 'north-carolina-state-wolfpack')"
2023,13,"('kansas-jayhawks', 'creighton-bluejays', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'saint-marys-gaels', 'texas-longhorns', 'connecticut-huskies', 'gonzaga-bulldogs', 'northwestern-wildcats', 'south-carolina-gamecocks', 'oklahoma-sooners', 'auburn-tigers', 'virginia-cavaliers', 'tennessee-volunteers', 'tcu-horned-frogs', nan, 'richmond-spiders', 'wisconsin-badgers', 'san-diego-state-aztecs', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'indiana-state-sycamores', 'mcneese-state-cowboys', 'appalachian-state-mountaineers', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'utah-state-aggies', 'purdue-boilermakers', 'boise-state-broncos', 'florida-atlantic-owls', 'ole-miss-rebels', 'iowa-state-cyclones', 'byu-cougars', 'alabama-crimson-tide')"
2023,14,"('michigan-state-spartans', 'kansas-jayhawks', 'creighton-bluejays', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'washington-state-cougars', 'colorado-state-rams', 'saint-marys-gaels', 'texas-longhorns', 'connecticut-huskies', 'gonzaga-bulldogs', 'south-carolina-gamecocks', 'oklahoma-sooners', 'auburn-tigers', 'virginia-cavaliers', 'tennessee-volunteers', 'tcu-horned-frogs', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'indiana-state-sycamores', 'appalachian-state-mountaineers', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'utah-state-aggies', 'grand-canyon-lopes', 'purdue-boilermakers', 'boise-state-broncos', 'florida-atlantic-owls', 'ole-miss-rebels', 'iowa-state-cyclones', 'byu-cougars', 'alabama-crimson-tide')"
2023,15,"('michigan-state-spartans', 'texas-am-aggies', 'kansas-jayhawks', 'creighton-bluejays', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'washington-state-cougars', 'colorado-state-rams', 'saint-marys-gaels', 'nevada-wolf-pack', 'texas-longhorns', 'connecticut-huskies', 'gonzaga-bulldogs', 'northwestern-wildcats', 'south-carolina-gamecocks', 'south-florida-bulls', 'oklahoma-sooners', 'auburn-tigers', 'virginia-cavaliers', 'tennessee-volunteers', 'tcu-horned-frogs', 'clemson-tigers', nan, 'san-diego-state-aztecs', 'wisconsin-badgers', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'florida-gators', 'indiana-state-sycamores', 'unc-wilmington-seahawks', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'utah-state-aggies', 'grand-canyon-lopes', 'purdue-boilermakers', 'florida-atlantic-owls', 'ole-miss-rebels', 'iowa-state-cyclones', 'byu-cougars', 'alabama-crimson-tide')"
2023,16,"('michigan-state-spartans', 'kansas-jayhawks', 'creighton-bluejays', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'washington-state-cougars', 'colorado-state-rams', 'saint-marys-gaels', 'nevada-wolf-pack', 'connecticut-huskies', 'gonzaga-bulldogs', 'pittsburgh-panthers', 'south-carolina-gamecocks', 'south-florida-bulls', 'drake-bulldogs', 'auburn-tigers', 'virginia-cavaliers', 'tennessee-volunteers', 'tcu-horned-frogs', 'clemson-tigers', nan, 'san-diego-state-aztecs', 'wisconsin-badgers', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'florida-gators', 'mcneese-state-cowboys', 'appalachian-state-mountaineers', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'grand-canyon-lopes', 'utah-state-aggies', 'purdue-boilermakers', 'florida-atlantic-owls', 'iowa-state-cyclones', 'byu-cougars', 'alabama-crimson-tide')"
2023,17,"('kansas-jayhawks', 'creighton-bluejays', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'washington-state-cougars', 'colorado-state-rams', 'saint-marys-gaels', 'nebraska-cornhuskers', 'nevada-wolf-pack', 'connecticut-huskies', 'gonzaga-bulldogs', 'northwestern-wildcats', 'south-carolina-gamecocks', 'south-florida-bulls', 'oklahoma-sooners', 'auburn-tigers', 'tennessee-volunteers', 'mississippi-state-bulldogs', 'tcu-horned-frogs', 'clemson-tigers', nan, 'san-diego-state-aztecs', 'wisconsin-badgers', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'florida-gators', 'mcneese-state-cowboys', 'indiana-state-sycamores', 'appalachian-state-mountaineers', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'utah-state-aggies', 'loyola-il-ramblers', 'purdue-boilermakers', 'boise-state-broncos', 'florida-atlantic-owls', 'wake-forest-demon-deacons', 'iowa-state-cyclones', 'byu-cougars', 'alabama-crimson-tide')"
2023,18,"('michigan-state-spartans', 'kansas-jayhawks', 'creighton-bluejays', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'washington-state-cougars', 'colorado-state-rams', 'saint-marys-gaels', 'nevada-wolf-pack', 'texas-longhorns', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'south-carolina-gamecocks', 'south-florida-bulls', 'auburn-tigers', 'tennessee-volunteers', nan, 'richmond-spiders', 'san-diego-state-aztecs', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'florida-gators', 'indiana-state-sycamores', 'mcneese-state-cowboys', 'appalachian-state-mountaineers', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'utah-state-aggies', 'princeton-tigers', 'purdue-boilermakers', 'boise-state-broncos', 'florida-atlantic-owls', 'iowa-state-cyclones', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2023,19,"('kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'washington-state-cougars', 'colorado-state-rams', 'saint-marys-gaels', 'nebraska-cornhuskers', 'nevada-wolf-pack', 'texas-longhorns', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'south-carolina-gamecocks', 'south-florida-bulls', 'drake-bulldogs', 'auburn-tigers', 'tennessee-volunteers', nan, 'san-diego-state-aztecs', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'florida-gators', 'mcneese-state-cowboys', 'indiana-state-sycamores', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'utah-state-aggies', 'princeton-tigers', 'purdue-boilermakers', 'boise-state-broncos', 'florida-atlantic-owls', 'wake-forest-demon-deacons', 'iowa-state-cyclones', 'byu-cougars', 'alabama-crimson-tide')"
2023,20,"('kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'washington-state-cougars', 'colorado-state-rams', 'saint-marys-gaels', 'nebraska-cornhuskers', 'nevada-wolf-pack', 'texas-longhorns', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'south-carolina-gamecocks', 'south-florida-bulls', 'drake-bulldogs', 'auburn-tigers', 'tennessee-volunteers', 'mississippi-state-bulldogs', 'clemson-tigers', nan, 'san-diego-state-aztecs', 'wisconsin-badgers', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'oregon-ducks', 'florida-gators', 'mcneese-state-cowboys', 'texas-tech-red-raiders', 'houston-cougars', 'illinois-fighting-illini', 'arizona-wildcats', 'utah-state-aggies', 'purdue-boilermakers', 'boise-state-broncos', 'florida-atlantic-owls', 'iowa-state-cyclones', 'byu-cougars', 'alabama-crimson-tide', 'north-carolina-state-wolfpack')"
2023,21,"('michigan-state-spartans', 'miami-fl-hurricanes', 'texas-am-aggies', 'kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'washington-state-cougars', 'duquesne-dukes', 'colorado-state-rams', 'saint-marys-gaels', 'texas-longhorns', 'nevada-wolf-pack', 'connecticut-huskies', 'james-madison-dukes', 'gonzaga-bulldogs', 'oakland-grizzlies', 'northwestern-wildcats', 'south-carolina-gamecocks', 'auburn-tigers', 'seton-hall-pirates', 'tennessee-volunteers', 'yale-bulldogs', 'clemson-tigers', nan, 'san-diego-state-aztecs', 'wisconsin-badgers', 'dayton-flyers', 'duke-blue-devils', 'marquette-golden-eagles', 'new-mexico-lobos', 'rutgers-scarlet-knights', 'arkansas-razorbacks', 'oregon-ducks', 'florida-gators', 'indiana-state-sycamores', 'houston-cougars', 'texas-tech-red-raiders', 'illinois-fighting-illini', 'arizona-wildcats', 'grand-canyon-lopes', 'utah-state-aggies', 'purdue-boilermakers', 'maryland-terrapins', 'iowa-state-cyclones', 'byu-cougars', 'alabama-crimson-tide', 'north-carolina-state-wolfpack')"
